,datetime,location,High-Frequency Acceleration,Low-Frequency Acceleration Z,Temperature,Vibration Velocity Z,Device,alignment_status,bearing_lubrication,crest_factor,electromagnetic_status,fit_condition,kurtosis_opt,peak_value_opt,rms_10_25khz,rms_1_10khz,rotor_balance_status,rubbing_condition,velocity_rms
275,2025-04-01 00:09:30,Gear Reducer,1.66112,1.56093,38.8,2.24741,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
276,2025-04-01 00:09:35,Gearbox First Shaft Input End,2.95794,2.44946,41.5,2.08021,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
277,2025-04-01 00:09:35,Motor Drive End,2.62479,2.06674,19.7,7.58316,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
278,2025-04-01 00:09:35,Gear Reducer,1.59995,1.49615,38.8,2.15316,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
279,2025-04-01 00:09:40,Gearbox First Shaft Input End,2.96438,2.38848,41.5,1.87275,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
280,2025-04-01 00:09:40,Motor Drive End,2.76732,2.17193,19.7,7.50647,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
281,2025-04-01 00:09:40,Gear Reducer,1.69105,1.58008,38.9,2.52231,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
282,2025-04-01 00:09:45,Gear Reducer,1.62728,1.51692,38.9,2.378,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
283,2025-04-01 00:09:45,Gearbox First Shaft Input End,2.98763,2.45676,41.5,1.82606,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
284,2025-04-01 00:09:45,Motor Drive End,2.76735,2.16192,19.7,7.67197,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
285,2025-04-01 00:09:50,Gear Reducer,1.72164,1.61498,38.9,2.78262,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
286,2025-04-01 00:09:50,Gearbox First Shaft Input End,2.95037,2.37742,41.5,1.7453,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
287,2025-04-01 00:09:50,Motor Drive End,2.93499,2.31276,19.7,7.01429,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
288,2025-04-01 00:09:55,Gear Reducer,1.72827,1.62103,38.9,2.67951,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
289,2025-04-01 00:09:55,Gearbox First Shaft Input End,3.0724,2.53911,41.5,1.73857,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
290,2025-04-01 00:09:55,Motor Drive End,2.83789,2.22079,19.7,7.29024,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
291,2025-04-01 00:10:00,Motor Drive End,3.07185,2.39746,19.7,6.47476,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
292,2025-04-01 00:10:00,Gearbox First Shaft Input End,2.91502,2.38531,41.5,1.93729,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
293,2025-04-01 00:10:00,Gear Reducer,1.71676,1.62128,38.9,2.8271,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
294,2025-04-01 00:10:05,Gear Reducer,1.73843,1.63779,38.9,2.89341,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
295,2025-04-01 00:10:05,Gearbox First Shaft Input End,2.94493,2.3805,41.5,1.84117,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
296,2025-04-01 00:10:05,Motor Drive End,3.07211,2.3295,19.7,6.70247,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
297,2025-04-01 00:10:10,Gear Reducer,1.71616,1.61885,38.9,2.82313,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
298,2025-04-01 00:10:10,Gearbox First Shaft Input End,2.89452,2.39533,41.4,2.16471,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
299,2025-04-01 00:10:10,Motor Drive End,3.04742,2.36014,19.7,6.2302,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
300,2025-04-01 00:10:15,Gear Reducer,1.73807,1.64754,38.9,2.80599,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
301,2025-04-01 00:10:15,Gearbox First Shaft Input End,2.91313,2.40203,41.4,2.05788,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
302,2025-04-01 00:10:15,Motor Drive End,3.04737,2.35913,19.7,6.3221,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
303,2025-04-01 00:10:20,Motor Drive End,2.84566,2.1129,19.7,6.33786,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
304,2025-04-01 00:10:20,Gearbox First Shaft Input End,2.84747,2.38864,41.5,2.36759,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
305,2025-04-01 00:10:20,Gear Reducer,1.71467,1.63006,38.9,2.6122,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
306,2025-04-01 00:10:25,Gear Reducer,1.70708,1.62046,38.9,2.6532,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
307,2025-04-01 00:10:25,Gearbox First Shaft Input End,2.81281,2.33787,41.5,2.33126,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
308,2025-04-01 00:10:25,Motor Drive End,2.90354,2.18934,19.7,6.26004,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
309,2025-04-01 00:10:30,Gear Reducer,1.64318,1.55815,38.9,2.24356,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
310,2025-04-01 00:10:30,Gearbox First Shaft Input End,2.78608,2.34271,41.5,2.51433,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
311,2025-04-01 00:10:30,Motor Drive End,2.61667,1.92909,19.7,6.14349,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
312,2025-04-01 00:10:35,Gear Reducer,1.67477,1.59248,38.9,2.3227,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
313,2025-04-01 00:10:35,Gearbox First Shaft Input End,2.7829,2.3307,41.5,2.47744,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
314,2025-04-01 00:10:35,Motor Drive End,2.68809,1.9835,19.7,6.15261,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
315,2025-04-01 00:10:40,Motor Drive End,2.36054,1.72709,19.7,6.31692,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
316,2025-04-01 00:10:40,Gearbox First Shaft Input End,2.69874,2.26642,41.5,2.55788,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
317,2025-04-01 00:10:40,Gear Reducer,1.60926,1.52682,38.9,1.99574,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
318,2025-04-01 00:10:45,Gear Reducer,1.6231,1.54094,38.9,2.09316,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
319,2025-04-01 00:10:45,Gearbox First Shaft Input End,2.6717,2.24695,41.5,2.60519,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
320,2025-04-01 00:10:45,Motor Drive End,2.42561,1.74691,19.7,6.29035,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
321,2025-04-01 00:10:50,Gear Reducer,1.58815,1.50093,38.9,1.87782,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
322,2025-04-01 00:10:50,Gearbox First Shaft Input End,2.77893,2.35045,41.5,2.53751,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
323,2025-04-01 00:10:50,Motor Drive End,2.39805,1.78545,19.7,6.68473,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
324,2025-04-01 00:10:55,Gear Reducer,1.63169,1.54624,38.9,1.96742,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
325,2025-04-01 00:10:55,Gearbox First Shaft Input End,2.65322,2.2176,41.5,2.60989,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
326,2025-04-01 00:10:55,Motor Drive End,2.41935,1.76657,19.7,6.40642,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
327,2025-04-01 00:11:00,Motor Drive End,2.46753,1.8825,19.7,7.17153,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
328,2025-04-01 00:11:00,Gearbox First Shaft Input End,2.78677,2.33558,41.5,2.43786,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
329,2025-04-01 00:11:00,Gear Reducer,1.59571,1.50853,38.9,1.94882,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
330,2025-04-01 00:11:05,Gear Reducer,1.56616,1.47827,38.9,1.91374,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
331,2025-04-01 00:11:05,Gearbox First Shaft Input End,2.75486,2.30232,41.5,2.49614,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
332,2025-04-01 00:11:05,Motor Drive End,2.42796,1.81867,19.7,6.79631,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
333,2025-04-01 00:11:10,Gear Reducer,1.61559,1.52431,38.9,2.08176,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
334,2025-04-01 00:11:10,Gearbox First Shaft Input End,2.80126,2.33569,41.5,2.29379,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
335,2025-04-01 00:11:10,Motor Drive End,2.56055,1.9936,19.7,7.48592,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
336,2025-04-01 00:11:15,Gearbox First Shaft Input End,2.94552,2.41001,41.5,1.97696,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
337,2025-04-01 00:11:15,Motor Drive End,2.7181,2.11095,19.7,7.6556,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
338,2025-04-01 00:11:15,Gear Reducer,1.68373,1.58527,38.9,2.3711,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
339,2025-04-01 00:11:20,Gear Reducer,1.70413,1.59925,38.9,2.666,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
340,2025-04-01 00:11:20,Gearbox First Shaft Input End,2.99047,2.43628,41.5,1.7353,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
341,2025-04-01 00:11:20,Motor Drive End,2.95743,2.31299,19.7,7.45216,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
342,2025-04-01 00:11:25,Gear Reducer,1.71486,1.60956,38.9,2.5369,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
343,2025-04-01 00:11:25,Gearbox First Shaft Input End,3.00477,2.4599,41.5,1.91048,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
344,2025-04-01 00:11:25,Motor Drive End,2.85588,2.21102,19.7,7.37167,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
345,2025-04-01 00:11:30,Motor Drive End,2.80402,2.16586,19.7,7.54186,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
346,2025-04-01 00:11:30,Gear Reducer,1.6821,1.57935,38.9,2.37825,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
347,2025-04-01 00:11:30,Gearbox First Shaft Input End,2.99999,2.47574,41.4,1.97566,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
348,2025-04-01 00:11:35,Motor Drive End,2.95074,2.3014,19.7,7.19372,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
349,2025-04-01 00:11:35,Gearbox First Shaft Input End,3.01994,2.45124,41.4,1.80081,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
350,2025-04-01 00:11:35,Gear Reducer,1.73167,1.61883,38.9,2.69512,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
351,2025-04-01 00:11:40,Gear Reducer,1.78463,1.68282,38.9,2.89564,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
352,2025-04-01 00:11:40,Gearbox First Shaft Input End,2.95488,2.38358,41.4,1.81602,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
353,2025-04-01 00:11:40,Motor Drive End,3.10129,2.44602,19.7,6.83639,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
354,2025-04-01 00:11:45,Gear Reducer,1.70618,1.59984,38.9,2.73651,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
355,2025-04-01 00:11:45,Gearbox First Shaft Input End,2.98663,2.4408,41.4,1.81571,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
356,2025-04-01 00:11:45,Motor Drive End,3.03748,2.39072,19.7,6.88509,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
357,2025-04-01 00:11:50,Gearbox First Shaft Input End,2.95948,2.41469,41.4,1.92089,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
358,2025-04-01 00:11:50,Motor Drive End,3.09801,2.46155,19.7,6.6301,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
359,2025-04-01 00:11:50,Gear Reducer,1.77058,1.67248,38.9,2.96954,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
360,2025-04-01 00:11:55,Gear Reducer,1.74251,1.63884,38.9,2.83037,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
361,2025-04-01 00:11:55,Gearbox First Shaft Input End,3.05176,2.49297,41.4,1.83223,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
362,2025-04-01 00:11:55,Motor Drive End,3.02424,2.39641,19.7,6.76185,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
363,2025-04-01 00:12:00,Gear Reducer,1.74744,1.6545,38.9,2.90616,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
364,2025-04-01 00:12:00,Gearbox First Shaft Input End,2.97255,2.45608,41.4,1.98833,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
365,2025-04-01 00:12:00,Motor Drive End,3.11664,2.47576,19.6,6.40543,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
366,2025-04-01 00:12:05,Motor Drive End,3.05928,2.43601,19.6,6.73796,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
367,2025-04-01 00:12:05,Gear Reducer,1.74748,1.64328,38.9,2.78702,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
368,2025-04-01 00:12:05,Gearbox First Shaft Input End,3.00675,2.44786,41.4,1.77957,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
369,2025-04-01 00:12:10,Gearbox First Shaft Input End,2.98391,2.45819,41.4,2.05293,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
370,2025-04-01 00:12:10,Motor Drive End,3.12884,2.49489,19.7,6.29223,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
371,2025-04-01 00:12:10,Gear Reducer,1.75109,1.65104,38.9,2.86218,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
372,2025-04-01 00:12:15,Gearbox First Shaft Input End,3.0342,2.46509,41.4,1.83995,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
373,2025-04-01 00:12:15,Motor Drive End,3.03174,2.40283,19.7,6.66225,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
374,2025-04-01 00:12:15,Gear Reducer,1.74418,1.63985,38.9,2.83295,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
375,2025-04-01 00:12:20,Motor Drive End,3.13225,2.50553,19.7,6.30516,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
376,2025-04-01 00:12:20,Gearbox First Shaft Input End,3.00316,2.46681,41.4,1.96047,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
377,2025-04-01 00:12:20,Gear Reducer,1.74386,1.63902,38.9,2.91374,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
378,2025-04-01 00:12:25,Gear Reducer,1.72842,1.62734,38.9,2.79242,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
379,2025-04-01 00:12:25,Gearbox First Shaft Input End,2.99833,2.44704,41.4,1.7933,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
380,2025-04-01 00:12:25,Motor Drive End,3.03561,2.37538,19.7,6.60711,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
381,2025-04-01 00:12:30,Gear Reducer,1.70392,1.59714,38.9,2.67362,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
382,2025-04-01 00:12:30,Gearbox First Shaft Input End,3.04641,2.47716,41.4,1.77109,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
383,2025-04-01 00:12:30,Motor Drive End,3.02845,2.39995,19.7,7.20002,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
384,2025-04-01 00:12:35,Gearbox First Shaft Input End,3.01924,2.44281,41.4,1.86448,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
385,2025-04-01 00:12:35,Motor Drive End,3.02691,2.39726,19.7,6.50757,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
386,2025-04-01 00:12:35,Gear Reducer,1.72072,1.61408,38.9,2.838,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
387,2025-04-01 00:12:40,Gear Reducer,1.77055,1.66676,38.9,2.84053,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
388,2025-04-01 00:12:40,Gearbox First Shaft Input End,2.99794,2.44109,41.4,1.74168,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
389,2025-04-01 00:12:40,Motor Drive End,2.95348,2.37914,19.7,6.8613,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
390,2025-04-01 00:12:45,Gear Reducer,1.76641,1.66513,38.9,2.90666,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
391,2025-04-01 00:12:45,Gearbox First Shaft Input End,2.96237,2.39472,41.4,1.80173,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
392,2025-04-01 00:12:45,Motor Drive End,3.07193,2.40027,19.7,6.6364,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
393,2025-04-01 00:12:50,Motor Drive End,3.03241,2.3943,19.7,6.94159,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
394,2025-04-01 00:12:50,Gear Reducer,1.75321,1.64663,38.9,2.78246,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
395,2025-04-01 00:12:50,Gearbox First Shaft Input End,3.03615,2.46274,41.5,1.78498,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
396,2025-04-01 00:12:55,Gearbox First Shaft Input End,2.98209,2.40992,41.5,1.88398,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
397,2025-04-01 00:12:55,Motor Drive End,3.08456,2.42294,19.7,6.72263,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
398,2025-04-01 00:12:55,Gear Reducer,1.77964,1.67533,38.9,2.93418,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
399,2025-04-01 00:13:00,Gear Reducer,1.77629,1.6776,38.9,2.81408,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
400,2025-04-01 00:13:00,Gearbox First Shaft Input End,3.06742,2.5197,41.5,1.77918,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
401,2025-04-01 00:13:00,Motor Drive End,2.99528,2.39817,19.7,6.91914,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
402,2025-04-01 00:13:05,Gear Reducer,1.7896,1.6871,38.9,2.97217,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
403,2025-04-01 00:13:05,Gearbox First Shaft Input End,3.01876,2.44462,41.5,1.92035,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
404,2025-04-01 00:13:05,Motor Drive End,3.09635,2.47987,19.7,6.60721,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
405,2025-04-01 00:13:10,Motor Drive End,3.01806,2.36808,19.7,6.88887,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
406,2025-04-01 00:13:10,Gear Reducer,1.72807,1.6186,38.9,2.80693,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
407,2025-04-01 00:13:10,Gearbox First Shaft Input End,3.06598,2.50114,41.5,1.84061,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
408,2025-04-01 00:13:15,Motor Drive End,3.07029,2.42399,19.7,6.5531,8#Belt Conveyer,81.82,97.2,90.18,98.0,88.27,85.67,91.07,98.0,96.96,81.14,95.72,70.2
